customerID,churn_probability,risk_segment,value_segment,customer_value,expected_saved,cost,profit,roi_per_customer,Churn,Contract,InternetService,MonthlyCharges
4322-RCYMT,0.46811255603055196,Medium Risk,Medium,1904.6713167259784,445.80027923533737,100,345.80027923533737,3.4580027923533736,0,Month-to-month,DSL,58.4
6680-NENYN,0.022186863466558095,Low Risk,Medium,2168.8466192170818,24.059951910237753,100,-75.94004808976224,-0.7594004808976225,0,Two year,DSL,66.5
2088-IEBAU,0.14874612672538154,Low Risk,Medium,1968.269074733096,146.38620060994927,100,46.38620060994927,0.4638620060994927,0,One year,DSL,60.35
7982-VCELR,0.19259036075939803,Low Risk,Medium,1660.0645551601422,159.8562157810907,100,59.8562157810907,0.5985621578109069,0,Month-to-month,DSL,50.9
1343-EHPYB,0.42991641130597935,Medium Risk,Low,629.4547330960854,135.30645996611605,100,35.30645996611605,0.3530645996611605,0,Month-to-month,No,19.3
6035-BXTTY,0.7007651634448707,High Risk,Medium,2627.0766192170813,920.4818882239282,250,670.4818882239282,2.6819275528957127,0,Month-to-month,Fiber optic,80.55
6885-PKOAM,0.5738896233920147,Medium Risk,Medium,1793.782918149466,514.716701671913,100,414.71670167191303,4.147167016719131,0,Month-to-month,DSL,55.0
7520-HQWJU,0.03284606717811526,Low Risk,Low,1588.3132384341636,26.084921664749167,100,-73.91507833525083,-0.7391507833525083,0,Two year,DSL,48.7
9639-BUJXT,0.0784715571870957,Low Risk,High,2874.9448042704626,112.80069780902663,250,-137.19930219097336,-0.5487972087638934,0,Two year,DSL,88.15
5924-SNGKP,0.012547684782127621,Low Risk,Medium,2147.647366548042,13.474001089305665,100,-86.52599891069434,-0.8652599891069435,0,Two year,DSL,65.85
0021-IKXGC,0.5560899376873079,Medium Risk,Medium,1849.2271174377224,514.1682962528115,100,414.1682962528115,4.141682962528115,1,Month-to-month,DSL,56.7
2034-GDRCN,0.4611010151134669,Medium Risk,High,3382.0961565836296,779.7439855060333,400,379.74398550603325,0.9493599637650831,1,One year,Fiber optic,103.7
8966-SNIZF,0.7687317319024631,High Risk,Medium,2405.2998220640566,924.5151489799943,250,674.5151489799943,2.698060595919977,1,Month-to-month,Fiber optic,73.75
6243-OZGFH,0.5131799178921647,Medium Risk,Low,1591.574661921708,408.38207716211593,100,308.38207716211593,3.083820771621159,0,Month-to-month,DSL,48.8
4654-DLAMQ,0.6062192918665927,Medium Risk,High,3424.494661921708,1037.9973644755523,400,637.9973644755523,1.5949934111888808,0,Month-to-month,Fiber optic,105.0
0513-RBGPE,0.05865638303527601,Low Risk,Medium,2713.5043416370104,79.58217501547247,250,-170.41782498452753,-0.6816712999381102,0,Two year,DSL,83.2
5160-UXJED,0.013932687497752798,Low Risk,Low,632.7161565836298,4.40771824222947,100,-95.59228175777054,-0.9559228175777054,0,Two year,No,19.4
4115-NZRKS,0.548109250731539,Medium Risk,High,2801.5627758007117,767.7812369607494,250,517.7812369607494,2.0711249478429976,0,Month-to-month,Fiber optic,85.9
0219-YTZUE,0.7288207640725924,High Risk,High,3016.8167259786474,1099.3593356473673,400,699.3593356473673,1.7483983391184181,1,Month-to-month,Fiber optic,92.5
0623-IIHUG,0.8236606399381171,High Risk,Medium,2623.815195729537,1080.5666515969733,250,830.5666515969733,3.322266606387893,1,Month-to-month,Fiber optic,80.45
4572-DVCGN,0.17301427704459638,Low Risk,High,3855.0025622775797,333.48524065876103,400,-66.51475934123897,-0.16628689835309743,0,Two year,Fiber optic,118.2
3351-NGXYI,0.9214560556261225,High Risk,Medium,2276.4735943060496,1048.8351894731372,100,948.8351894731372,9.488351894731373,1,Month-to-month,Fiber optic,69.8
8984-EYLLL,0.4012648661807223,Medium Risk,Medium,2266.6893238434163,454.7713941026502,100,354.7713941026502,3.5477139410265024,0,Month-to-month,DSL,69.5
9057-MSWCO,0.741814763562374,High Risk,High,3117.920854092526,1156.4598605924211,400,756.4598605924211,1.8911496514810529,1,Month-to-month,Fiber optic,95.6
9833-TGFHX,0.8048136186142282,High Risk,Medium,2542.279608540925,1023.0306256394927,250,773.0306256394927,3.0921225025579706,1,Month-to-month,Fiber optic,77.95
9294-TDIPC,0.6003732187300667,Medium Risk,High,3059.2152313167257,918.335447606834,400,518.335447606834,1.295838619017085,0,One year,Fiber optic,93.8
5229-DTFYB,0.2237057289659398,Low Risk,High,2940.173274021352,328.8668027755602,400,-71.13319722443981,-0.17783299306109954,0,One year,DSL,90.15
0104-PPXDV,0.3068161116324453,Low Risk,Low,629.4547330960854,96.56342682858981,100,-3.4365731714101884,-0.034365731714101885,0,Month-to-month,No,19.3
5176-LMJXE,0.05133407552794476,Low Risk,High,2817.869893238434,72.3263729637117,250,-177.67362703628828,-0.7106945081451531,0,Two year,DSL,86.4
3583-KRKMD,0.23690640454561404,Low Risk,Low,962.1199288256227,113.96618653988017,100,13.96618653988017,0.13966186539880168,0,Month-to-month,DSL,29.5
1010-DIAUQ,0.6158928828267768,Medium Risk,Low,1461.1177224199287,449.94600310525203,100,349.94600310525203,3.49946003105252,0,Month-to-month,DSL,44.8
9069-LGEUL,0.27288167304391986,Low Risk,High,2747.7492882562274,374.9052114422997,250,124.90521144229967,0.4996208457691987,0,One year,Fiber optic,84.25
7302-ZHMHP,0.39829720056639856,Low Risk,Low,1616.0353380782915,321.8311755864785,100,221.83117558647848,2.218311755864785,1,Month-to-month,DSL,49.55
9571-EDEBV,0.051445544559157265,Low Risk,Low,642.5004270462632,16.526892174443052,100,-83.47310782555695,-0.8347310782555695,0,Two year,No,19.7
3520-FJGCV,0.7219206790377373,High Risk,Medium,2289.519288256228,826.4256596239665,100,726.4256596239665,7.264256596239664,0,Month-to-month,Fiber optic,70.2
6563-VRERX,0.37260046707449695,Low Risk,Low,629.4547330960854,117.26756377692712,100,17.26756377692712,0.1726756377692712,0,Month-to-month,No,19.3
0259-GBZSH,0.6948366130926283,Medium Risk,Low,789.264483985765,274.20493044348495,100,174.20493044348495,1.7420493044348495,0,Month-to-month,DSL,24.2
6122-EFVKN,0.48927265907801787,Medium Risk,Low,1115.4068327402135,272.8690335042971,100,172.86903350429708,1.7286903350429708,0,Month-to-month,DSL,34.2
2805-EDJPQ,0.6248560711465214,Medium Risk,Medium,2307.457117437722,720.9142943706062,250,470.91429437060617,1.8836571774824247,1,Month-to-month,Fiber optic,70.75
6862-CQUMB,0.12699460366447135,Low Risk,Low,635.9775800711743,40.38286036031419,100,-59.61713963968581,-0.5961713963968581,0,Month-to-month,No,19.5
7156-MXBJE,0.0360992458288689,Low Risk,Low,839.8165480427045,15.15837200947284,100,-84.84162799052716,-0.8484162799052716,0,Two year,No,25.75
6158-HDPXZ,0.7712430859043622,High Risk,High,2796.670640569395,1078.4564475454347,250,828.4564475454347,3.3138257901817387,1,Month-to-month,Fiber optic,85.75
9601-BRXPO,0.1274184550981858,Low Risk,Medium,1829.6585765124553,116.56613458818143,100,16.566134588181427,0.16566134588181428,0,One year,DSL,56.1
2863-IMQDR,0.08849369449365434,Low Risk,Low,637.6082918149466,28.212156691246342,100,-71.78784330875365,-0.7178784330875365,0,Two year,No,19.55
5686-CMAWK,0.42957502995444613,Medium Risk,Low,1130.0832384341636,242.72777050068666,100,142.72777050068666,1.4272777050068666,0,Month-to-month,DSL,34.65
5651-CRHKQ,0.31808520485610603,Low Risk,High,3251.6392170818503,517.1491632418143,400,117.14916324181434,0.2928729081045358,0,One year,Fiber optic,99.7
6905-NIQIN,0.1030347180635704,Low Risk,Medium,1950.3312455516011,100.47591500799065,100,0.47591500799065045,0.004759150079906504,0,One year,DSL,59.8
8204-YJCLA,0.08165236935995332,Low Risk,Medium,2504.7732384341634,102.26033481377637,250,-147.73966518622365,-0.5909586607448946,0,Two year,DSL,76.8
5167-ZFFMM,0.011272857065920473,Low Risk,Low,797.4180427046263,4.494589808597659,100,-95.50541019140235,-0.9550541019140235,0,Two year,No,24.45
6583-SZVGP,0.5183511811836039,Medium Risk,High,2907.5590391459073,753.5683311511727,250,503.56833115117274,2.014273324604691,0,Month-to-month,Fiber optic,89.15
4895-TMWIR,0.19937401140758,Low Risk,High,3448.9553380782913,343.81603045912755,400,-56.183969540872454,-0.14045992385218115,0,One year,Fiber optic,105.75
0533-BNWKF,0.3544859275339976,Low Risk,Low,670.2225266903914,118.79222701401143,100,18.79222701401143,0.1879222701401143,0,Month-to-month,No,20.55
1708-PBBOA,0.018433580516445155,Low Risk,Low,830.0322775800711,7.650233410010298,100,-92.3497665899897,-0.923497665899897,0,Two year,No,25.45
8782-LKFPK,0.07985372569969751,Low Risk,Medium,2410.1919572953734,96.2314037207409,250,-153.7685962792591,-0.6150743851170364,0,Two year,DSL,73.9
5522-JBWMO,0.020867912537919652,Low Risk,Low,815.3558718861209,8.507387510899395,100,-91.49261248910061,-0.9149261248910061,0,Two year,No,25.0
3597-MVHJT,0.1736951415940717,Low Risk,Medium,2031.866832740213,176.46269860655465,100,76.46269860655465,0.7646269860655466,1,One year,DSL,62.3
9774-NRNAU,0.5890918690500652,Medium Risk,High,3525.5987900355867,1038.450790371356,400,638.4507903713561,1.5961269759283903,0,Month-to-month,Fiber optic,108.1
0224-RLWWD,0.6214550494246339,Medium Risk,High,2741.2264412811382,851.7745067752415,250,601.7745067752415,2.4070980271009663,1,Month-to-month,Fiber optic,84.05
9967-ATRFS,0.48251778171267556,Medium Risk,High,3065.7380782918144,739.6365684247236,400,339.6365684247236,0.8490914210618089,0,One year,Fiber optic,94.0
3951-NJCVI,0.5967653405649781,Medium Risk,Medium,2281.3657295373664,680.7199982703181,100,580.7199982703181,5.807199982703181,0,Month-to-month,Fiber optic,69.95
2977-CEBSX,0.06759675745074657,Low Risk,Medium,2038.3896797153022,68.89426638491014,100,-31.10573361508986,-0.3110573361508986,0,Two year,DSL,62.5
0177-PXBAT,0.19740726620765234,Low Risk,Medium,1911.1941637010675,188.64180752412406,100,88.64180752412406,0.8864180752412406,0,One year,DSL,58.6
6599-CEBNN,0.6846997946425539,Medium Risk,Medium,2023.713274021352,692.8180315689151,100,592.8180315689151,5.928180315689151,1,Month-to-month,DSL,62.05
2519-ERQOJ,0.16926158863597837,Low Risk,Low,1496.993380782918,126.6917389044304,100,26.691738904430395,0.26691738904430395,0,One year,DSL,45.9
5876-QMYLD,0.9300167838373176,High Risk,High,2909.1897508896795,1352.7976478474534,250,1102.7976478474534,4.411190591389814,1,Month-to-month,Fiber optic,89.2
2277-AXSDC,0.745011906073419,High Risk,Low,1428.5034875444837,532.1260530440212,100,432.1260530440212,4.321260530440212,0,Month-to-month,DSL,43.8
9442-JTWDL,0.5337227855902161,Medium Risk,Medium,1903.0406049822063,507.84806639119665,100,407.84806639119665,4.078480663911966,0,Month-to-month,DSL,58.35
0979-PHULV,0.5733351923526073,Medium Risk,Low,968.6427758007117,277.67849609233224,100,177.67849609233224,1.7767849609233224,1,Month-to-month,DSL,29.7
3067-SVMTC,0.9100285477317586,High Risk,Low,1606.2510676156583,730.8671631774321,100,630.8671631774321,6.30867163177432,1,Month-to-month,DSL,49.25
5495-GPSRW,0.743307242723257,High Risk,Low,1430.134199288256,531.5145541985933,100,431.51455419859326,4.315145541985933,0,Month-to-month,DSL,43.85
7606-BPHHN,0.024669591754964196,Low Risk,Low,655.5461209964412,8.086027590766284,100,-91.91397240923372,-0.9191397240923372,0,Two year,No,20.1
4742-DRORA,0.5985731620046151,Medium Risk,High,3086.937330960854,923.8789195516626,400,523.8789195516626,1.3096972988791566,0,Month-to-month,Fiber optic,94.65
0111-KLBQG,0.21463437525558518,Low Risk,High,3186.4107473309605,341.9566400305315,400,-58.0433599694685,-0.14510839992367125,0,Two year,Fiber optic,97.7
4800-VHZKI,0.033207336500204375,Low Risk,Medium,2248.7514946619217,37.33752379428799,100,-62.66247620571201,-0.6266247620571201,0,Two year,DSL,68.95
7989-CHGTL,0.6363150808081408,Medium Risk,High,3121.182277580071,993.0276765876499,400,593.0276765876499,1.4825691914691248,0,One year,Fiber optic,95.7
0334-GDDSO,0.12323112123290426,Low Risk,Medium,2490.096832740213,153.42871233854007,250,-96.57128766145993,-0.38628515064583974,0,One year,DSL,76.35
4163-NCJAK,0.1541091915876245,Low Risk,Low,649.0232740213522,50.01022604049194,100,-49.98977395950806,-0.49989773959508055,0,Month-to-month,No,19.9
5233-AOZUF,0.05401778867504707,Low Risk,Low,649.0232740213522,17.529401030636286,100,-82.47059896936372,-0.8247059896936372,0,One year,No,19.9
5973-EJGDP,0.7584664138548007,High Risk,High,3375.5733096085405,1280.1294914213854,400,880.1294914213854,2.2003237285534634,0,Month-to-month,Fiber optic,103.5
1996-DBMUS,0.27841479361499805,Low Risk,Medium,1666.5874021352313,232.0012938034181,100,132.0012938034181,1.320012938034181,0,Month-to-month,DSL,51.1
7916-VCCPB,0.037596809781933006,Low Risk,Medium,2289.519288256228,43.03931058631802,100,-56.96068941368198,-0.5696068941368199,1,Two year,DSL,70.2
4686-GEFRM,0.27637706184661975,Low Risk,Medium,1828.027864768683,252.61248511925928,100,152.61248511925928,1.5261248511925927,0,Month-to-month,DSL,56.05
5249-QYHEX,0.01056994447927451,Low Risk,Low,637.6082918149466,3.369742122004523,100,-96.63025787799548,-0.9663025787799547,0,Two year,No,19.55
0578-SKVMF,0.049566822763691384,Low Risk,Low,614.7783274021352,15.236304196650135,100,-84.76369580334986,-0.8476369580334986,0,One year,No,18.85
5564-NEMQO,0.7354859786602028,High Risk,High,3468.5238790035582,1275.5253398276075,400,875.5253398276075,2.1888133495690187,0,Month-to-month,Fiber optic,106.35
2233-FAGXV,0.7150136321837545,High Risk,High,3254.9006405693945,1163.6491647053758,400,763.6491647053758,1.9091229117634396,0,Month-to-month,Fiber optic,99.8
5605-IYGFG,0.8807071616526136,High Risk,Medium,2408.561245551601,1060.6185691181172,250,810.6185691181172,3.2424742764724686,0,Month-to-month,Fiber optic,73.85
7663-ZTEGJ,0.4205761678061316,Medium Risk,Medium,1767.6915302491102,371.72446482776365,100,271.72446482776365,2.7172446482776365,1,Month-to-month,DSL,54.2
3935-TBRZZ,0.7750210123815223,High Risk,Low,1625.8196085409252,630.0221794805591,100,530.0221794805591,5.300221794805591,0,Month-to-month,DSL,49.85
8111-BKVDS,0.026865845570516484,Low Risk,Low,797.4180427046263,10.711654995223004,100,-89.288345004777,-0.89288345004777,0,Two year,No,24.45
2055-SIFSS,0.14801822000961898,Low Risk,High,2783.6249466192166,206.01360488647356,250,-43.98639511352644,-0.17594558045410577,1,One year,DSL,85.35
2806-MLNTI,0.7709073140050466,High Risk,High,3217.3942704626334,1240.1563875687875,400,840.1563875687875,2.100390968921969,1,Month-to-month,Fiber optic,98.65
8734-DKSTZ,0.8634881572033662,High Risk,Low,1342.075765124555,579.4332646273499,100,479.4332646273499,4.794332646273499,1,Month-to-month,DSL,41.15
4360-PNRQB,0.7537895979873029,High Risk,Medium,2431.3912099644126,916.3787013544684,250,666.3787013544684,2.6655148054178737,1,Month-to-month,Fiber optic,74.55
6152-ONASV,0.409682906554206,Medium Risk,Low,678.3760854092526,138.95954320366346,100,38.95954320366346,0.3895954320366346,0,Month-to-month,No,20.8
9063-ZGTUY,0.05718821958252296,Low Risk,Low,799.0487544483985,22.848087813268243,100,-77.15191218673175,-0.7715191218673175,0,One year,No,24.5
7781-HVGMK,0.1251526720291229,Low Risk,High,3727.8070462633445,233.27250632442485,400,-166.72749367557515,-0.4168187341889379,0,Two year,Fiber optic,114.3
2181-UAESM,0.5827297380051818,Medium Risk,Medium,2540.648896797153,740.2558329968796,250,490.2558329968796,1.9610233319875183,0,Month-to-month,Fiber optic,77.9
2957-LOLHO,0.8091728471274512,High Risk,High,2918.974021352313,1180.9772597743581,250,930.9772597743581,3.7239090390974323,1,Month-to-month,Fiber optic,89.5
6048-NJXHX,0.3290205047554321,Low Risk,Medium,2628.7073309608536,432.44930644352235,250,182.44930644352235,0.7297972257740893,0,Month-to-month,Fiber optic,80.6
2320-SLKMB,0.03546047020595541,Low Risk,Low,680.0067971530249,12.056680385146002,100,-87.943319614854,-0.8794331961485401,0,One year,No,20.85
4980-URKXC,0.10338734200953413,Low Risk,Low,652.2846975088967,33.71899055446891,100,-66.28100944553108,-0.6628100944553108,0,One year,No,20.0
4376-KFVRS,0.0390754091558115,Low Risk,Low,808.833024911032,15.802740693565626,100,-84.19725930643438,-0.8419725930643438,0,One year,No,24.8
5886-VLQVU,0.7632044815961961,High Risk,High,3082.045195729537,1176.1153529314042,400,776.1153529314042,1.9402883823285106,1,Month-to-month,Fiber optic,94.5
3577-AMVUX,0.02167267313013978,Low Risk,Low,790.8951957295372,8.570406528622092,100,-91.42959347137791,-0.9142959347137791,0,Two year,No,24.25
0771-WLCLA,0.12262599455477304,Low Risk,High,3719.6534875444836,228.0631041546362,400,-171.9368958453638,-0.4298422396134095,0,Two year,Fiber optic,114.05
5628-RKIFK,0.491184406065628,Medium Risk,Low,1324.1379359430605,325.1979528075794,100,225.19795280757938,2.2519795280757937,0,Month-to-month,DSL,40.6
0206-TBWLC,0.38645739190823947,Low Risk,High,3276.099893238434,633.0365101858935,400,233.03651018589346,0.5825912754647337,1,One year,Fiber optic,100.45
2937-FTHUR,0.08061743475451767,Low Risk,Low,877.3229181494661,35.36376155627882,100,-64.63623844372118,-0.6463623844372118,0,One year,No,26.9
1910-FMXJM,0.4322130625036836,Medium Risk,High,2781.9942348754444,601.2071240615539,250,351.20712406155394,1.4048284962462159,1,Month-to-month,Fiber optic,85.3
7752-XUSCI,0.14210845165643024,Low Risk,Low,660.438256227758,46.92692900359972,100,-53.07307099640028,-0.5307307099640028,0,Two year,No,20.25
4110-PFEUZ,0.13348217370862,Low Risk,Medium,2009.0368683274019,134.0853041225501,100,34.0853041225501,0.340853041225501,0,One year,DSL,61.6
0732-OCQOC,0.030320635894181863,Low Risk,Low,632.7161565836298,9.592178104069198,100,-90.4078218959308,-0.904078218959308,0,One year,No,19.4
5168-MSWXT,0.7763211876800905,High Risk,High,3460.370320284697,1343.1793984281755,400,943.1793984281755,2.357948496070439,1,Month-to-month,Fiber optic,106.1
1090-ESELR,0.24908354579816092,Low Risk,Low,988.2113167259786,123.0735893839881,100,23.073589383988093,0.23073589383988094,1,Month-to-month,DSL,30.3
8592-PLTMQ,0.9097949276414159,High Risk,Medium,2315.6106761565834,1053.3654237797844,250,803.3654237797844,3.2134616951191375,1,Month-to-month,Fiber optic,71.0
5760-WRAHC,0.030009411960476205,Low Risk,Low,818.6172953736655,12.28311182741958,100,-87.71688817258043,-0.8771688817258042,0,Two year,No,25.1
8847-GEOOQ,0.9405737509430981,High Risk,Medium,2596.093096085409,1220.908510591267,250,970.908510591267,3.883634042365068,1,Month-to-month,Fiber optic,79.6
0256-LTHVJ,0.7848958535160888,High Risk,Medium,2330.2870818505335,914.5163340232951,250,664.5163340232951,2.6580653360931805,0,Month-to-month,Fiber optic,71.45
4785-FCIFB,0.018400919071329482,Low Risk,Low,763.1730960854092,7.021543189241786,100,-92.97845681075822,-0.9297845681075821,0,Two year,No,23.4
8313-NDOIA,0.7917076577021581,High Risk,Low,797.4180427046263,315.6609853995596,100,215.6609853995596,2.156609853995596,1,Month-to-month,DSL,24.45
5149-CUZUJ,0.010981861244935536,Low Risk,Low,807.2023131672597,4.432291899896923,100,-95.56770810010308,-0.9556770810010308,0,Two year,No,24.75
0942-KOWSM,0.6741902222738281,Medium Risk,High,3373.9425978647682,1137.3395549967925,400,737.3395549967925,1.8433488874919812,1,One year,Fiber optic,103.45
4237-CLSMM,0.11186286060319106,Low Risk,Medium,2232.4443772241993,124.86380708690415,100,24.863807086904146,0.24863807086904147,0,One year,DSL,68.45
1452-VOQCH,0.7077695793733724,High Risk,High,2847.2227046263342,1007.5888080178481,250,757.5888080178481,3.0303552320713925,0,Month-to-month,Fiber optic,87.3
4719-UMSIY,0.8454849825991838,High Risk,Medium,2623.815195729537,1109.1981725524308,250,859.1981725524308,3.4367926902097232,1,Month-to-month,Fiber optic,80.45
6614-VBEGU,0.19510156578138252,Low Risk,High,3603.8729537366544,351.5606280755986,400,-48.43937192440143,-0.12109842981100356,0,Two year,Fiber optic,110.5
0880-TKATG,0.5124409342403269,Medium Risk,High,3041.277402135231,779.237516617086,400,379.23751661708604,0.9480937915427151,0,Month-to-month,Fiber optic,93.25
3811-VBYBZ,0.7570365099322817,High Risk,Low,807.2023131672597,305.54081098470346,100,205.54081098470346,2.0554081098470345,1,Month-to-month,DSL,24.75
1480-BKXGA,0.900071387171573,High Risk,Medium,2464.0054448398573,1108.8903993676595,250,858.8903993676595,3.4355615974706377,0,Month-to-month,Fiber optic,75.55
2996-XAUVF,0.3655926820617379,Low Risk,Low,755.0195373665479,138.0148088374244,100,38.0148088374244,0.38014808837424396,1,Month-to-month,No,23.15
9076-AXYIK,0.6763750518646339,Medium Risk,Medium,1653.5417081850533,559.2071793170004,100,459.2071793170004,4.592071793170004,0,Month-to-month,DSL,50.7
5968-XQIVE,0.9610437306747348,High Risk,High,3060.8459430604976,1470.8034020697437,400,1070.8034020697437,2.677008505174359,1,Month-to-month,Fiber optic,93.85
8896-RAZCR,0.7574208532935363,High Risk,High,2840.699857651245,1075.8026550665165,250,825.8026550665165,3.303210620266066,1,Month-to-month,Fiber optic,87.1
4640-UHDOS,0.8443056000367729,High Risk,Low,808.833024911032,341.4511262135335,100,241.45112621353348,2.414511262135335,1,Month-to-month,DSL,24.8
4933-IKULF,0.7293743353535581,High Risk,Medium,2713.5043416370104,989.5802128302444,250,739.5802128302444,2.9583208513209773,0,Month-to-month,Fiber optic,83.2
3583-EKAPL,0.3466555433649824,Low Risk,High,3108.136583629893,538.7263881254003,400,138.72638812540026,0.34681597031350064,0,One year,Fiber optic,95.3
1304-BCCFO,0.9450412739715013,High Risk,High,2948.3268327402134,1393.1452730485862,400,993.1452730485862,2.4828631826214655,1,Month-to-month,Fiber optic,90.4
4104-PVRPS,0.658202566816875,Medium Risk,Medium,2609.1387900355867,858.6709243914493,250,608.6709243914493,2.434683697565797,0,Month-to-month,Fiber optic,80.0
9399-APLBT,0.4166148026538625,Medium Risk,Low,632.7161565836298,131.79945835549964,100,31.799458355499638,0.3179945835549964,1,Month-to-month,No,19.4
2359-KMGLI,0.34261849173457204,Low Risk,Low,629.4547330960854,107.8314156342842,100,7.831415634284198,0.07831415634284199,0,Month-to-month,No,19.3
3780-DDGSE,0.015680606404853196,Low Risk,Low,864.2772241992882,6.77619548867405,100,-93.22380451132595,-0.9322380451132595,0,Two year,No,26.5
4431-EDMIQ,0.7865441009047857,High Risk,High,3135.858683274021,1233.245574300115,400,833.2455743001151,2.083113935750288,1,Month-to-month,Fiber optic,96.15
0306-JAELE,0.9142635595951164,High Risk,High,2980.941067615658,1362.6828957107791,400,962.6828957107791,2.406707239276948,1,Month-to-month,Fiber optic,91.4
6227-HWPWX,0.06572134624059821,Low Risk,High,2755.902846975089,90.56082260575008,250,-159.43917739424992,-0.6377567095769997,0,Two year,DSL,84.5
0486-LGCCH,0.5648784583619324,Medium Risk,Medium,1647.0188612099641,465.18273760665505,100,365.18273760665505,3.6518273760665507,0,Month-to-month,DSL,50.5
0447-BEMNG,0.08993642588357291,Low Risk,Low,851.2315302491103,38.27836071500473,100,-61.72163928499527,-0.6172163928499527,0,Two year,No,26.1
4612-SSVHJ,0.06194509004115012,Low Risk,Medium,2243.859359430605,69.49803502980312,100,-30.50196497019688,-0.3050196497019688,0,One year,DSL,68.8
5168-MQQCA,0.9047941337289741,High Risk,Medium,2494.98896797153,1128.7256909695739,250,878.7256909695739,3.5149027638782955,1,Month-to-month,Fiber optic,76.5
5949-XIKAE,0.32953083857086923,Low Risk,Medium,1770.9529537366545,291.7918059571988,100,191.7918059571988,1.9179180595719878,0,One year,DSL,54.3
7971-HLVXI,0.3699159664461561,Low Risk,Medium,2253.643629893238,416.8293806885902,100,316.8293806885902,3.1682938068859023,0,Month-to-month,DSL,69.1
9094-AZPHK,0.7777348379689718,High Risk,Low,1474.1634163701067,573.2541228851954,100,473.25412288519544,4.732541228851955,0,Month-to-month,DSL,45.2
3649-JPUGY,0.6899099810024137,Medium Risk,Medium,2553.6945907473305,880.9096932942288,250,630.9096932942288,2.523638773176915,0,Month-to-month,Fiber optic,78.3
4472-LVYGI,0.9373326252947318,High Risk,Medium,2278.104306049822,1067.6707449424564,100,967.6707449424564,9.676707449424564,1,Month-to-month,Fiber optic,69.85
8372-JUXUI,0.5969482782179112,Medium Risk,High,2755.902846975089,822.5657297188094,250,572.5657297188094,2.2902629188752375,1,Month-to-month,Fiber optic,84.5
3552-CTCYF,0.9038831002235151,High Risk,High,3051.0616725978643,1378.9015418004506,400,978.9015418004506,2.447253854501126,1,Month-to-month,Fiber optic,93.55
6778-YSNIH,0.7195097879924973,High Risk,High,2786.886370106761,1002.5960106573481,250,752.5960106573481,3.010384042629392,1,Month-to-month,Fiber optic,85.45
0388-EOPEX,0.019247733343953022,Low Risk,Low,795.787330960854,7.658551172415304,100,-92.3414488275847,-0.923414488275847,0,Two year,No,24.4
5756-OZRIO,0.19649491283158993,Low Risk,Medium,2578.1552669039143,253.29719721829454,250,3.297197218294542,0.013188788873178169,0,Month-to-month,DSL,79.05
6579-JPICP,0.1968899851203713,Low Risk,Medium,1769.3222419928825,174.18091494956033,100,74.18091494956033,0.7418091494956033,0,One year,DSL,54.25
8205-OTCHB,0.3760495358558481,Low Risk,Medium,1643.7574377224198,309.06711075755703,100,209.06711075755703,2.09067110757557,1,Month-to-month,DSL,50.4
4134-BSXLX,0.7462348491445279,High Risk,Medium,2419.976227758007,902.93529762717,250,652.93529762717,2.6117411905086803,0,Month-to-month,Fiber optic,74.2
0505-SPOOW,0.22536034999679963,Low Risk,Medium,1788.8907829181494,201.57252647224152,100,101.57252647224152,1.0157252647224153,0,One year,DSL,54.85
6235-VDHOM,0.4329003036210131,Medium Risk,Low,1157.8053380782917,250.60714119406111,100,150.60714119406111,1.5060714119406111,0,One year,DSL,35.5
7783-YKGDV,0.6376299499122317,Medium Risk,Low,1503.516227758007,479.34348849878273,100,379.34348849878273,3.7934348849878274,0,Month-to-month,DSL,46.1
4374-YMUSQ,0.8853919597522282,High Risk,Medium,2734.703594306049,1210.6422873520476,250,960.6422873520476,3.8425691494081904,1,Month-to-month,Fiber optic,83.85
4513-CXYIX,0.03824418814531615,Low Risk,Low,647.39256227758,12.379501477811038,100,-87.62049852218897,-0.8762049852218897,0,Two year,No,19.85
3957-HHLMR,0.7706288715780937,High Risk,Medium,2459.113309608541,947.5318574331505,250,697.5318574331505,2.7901274297326024,0,Month-to-month,Fiber optic,75.4
7803-XOCCZ,0.5964561497368325,Medium Risk,High,3266.3156227758004,974.107020093059,400,574.107020093059,1.4352675502326475,1,Month-to-month,Fiber optic,100.15
5736-YEJAX,0.15298968313102387,Low Risk,Medium,2115.0331316725974,161.78912431310388,100,61.78912431310388,0.6178912431310388,0,One year,DSL,64.85
5609-CEBID,0.2842446333394828,Low Risk,Medium,2666.213701067615,378.92846793233485,250,128.92846793233485,0.5157138717293395,0,Month-to-month,DSL,81.75
8981-FJGLA,0.1045769509298916,Low Risk,Low,640.8697153024909,33.510100384821094,100,-66.4898996151789,-0.664898996151789,0,One year,No,19.65
7218-HKQFK,0.0617825597636071,Low Risk,Low,660.438256227758,20.40178301778196,100,-79.59821698221805,-0.7959821698221805,0,One year,No,20.25
4636-QRJKY,0.8999668561832905,High Risk,High,2990.7253380782918,1345.7768401090145,400,945.7768401090145,2.3644421002725364,1,Month-to-month,Fiber optic,91.7
1135-LMECX,0.8114288758786624,High Risk,Medium,2268.320035587188,920.2901883047798,100,820.2901883047798,8.202901883047797,1,Month-to-month,Fiber optic,69.55
