SeniorCitizen,tenure,MonthlyCharges,TotalCharges,tenure_group,service_count,high_monthly_charges,auto_payment,fiber_customer,long_contract,customer_lifetime_value,avg_monthly_spend,support_dependency,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.440327089412664,-0.7098325790615434,0.7629277358530887,-0.4593204644098375,12-24,0.3087708285767068,1.2800973227541437,1.1383270367970848,1.1275273076326642,-0.9026126951352695,-0.4269724842308098,0.608097477280827,-0.2063142886290269,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.440327089412664,-0.791320501614164,-1.4891123024354593,-0.9109420130597692,12-24,-1.146183247736495,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,1.107894898210063,-0.8934022804317486,-1.4247499248795708,-0.9838073634625305,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.440327089412664,-0.8320644628904743,0.3673664597551738,-0.6303909040024825,0-12,0.7937555206811073,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,1.107894898210063,-0.6062802416247898,0.21774377641620174,-0.2063142886290269,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True
-0.440327089412664,-0.5468567339563023,-0.6581012181961428,-0.625361366900339,12-24,-1.146183247736495,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,-0.9026126951352695,-0.6306560283706281,-0.5175153240789359,-0.9838073634625305,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.440327089412664,0.9606698332671781,-1.3411923294408608,-0.3757374991465839,48+,-0.6611985556320944,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,1.107894898210063,-0.40359027574906803,-1.1132046726123903,-0.9838073634625305,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
-0.440327089412664,1.6125732136881425,-1.494098368940895,-0.37465658985708816,48+,-1.146183247736495,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,1.107894898210063,-0.37709485537315673,-1.292524712049626,-0.9838073634625305,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
-0.440327089412664,-0.09867315991688919,0.5319066544345585,0.037941927504721314,24-48,1.2787402127855079,1.2800973227541437,1.1383270367970848,-0.8868964797842297,1.107894898210063,0.06219921445945298,0.5684915154129305,1.3486718610379804,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
2.271039016322759,-0.9135523854430948,0.3490842159019089,-0.6895100243259239,0-12,-0.6611985556320944,-0.7811906034210655,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,-0.6756982430096773,0.2101576957018931,-0.2063142886290269,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.440327089412664,-0.506112772679992,-1.499084435446331,-0.8238736668222232,12-24,-1.146183247736495,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,1.107894898210063,-0.8342291749255467,-1.2872954572856727,-0.9838073634625305,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
-0.440327089412664,-1.1172721918246462,-0.5184913560439374,-0.9116699723771847,0-12,-0.6611985556320944,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,-0.9026126951352695,-0.899584545186128,-0.7516014918970203,-0.2063142886290269,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
-0.440327089412664,-0.9542963467194051,-1.4924363467724167,-0.9347440768019311,0-12,-1.146183247736495,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,1.107894898210063,-0.9291269389052691,-1.3969156878141473,-0.9838073634625305,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
-0.440327089412664,0.06430268518835193,-1.3212480634191175,-0.6311629820664081,24-48,-1.6311679398408956,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,-0.9026126951352695,-0.6321132764913032,-1.1379098014459004,-0.9838073634625305,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.440327089412664,-0.22090504374582004,-0.5351115777287238,-0.38010525505107695,24-48,-0.6611985556320944,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,1.107894898210063,-0.42756863118926774,-0.2722275730515958,-0.2063142886290269,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.440327089412664,-0.3431369275747509,0.974004551249875,0.01744876975081182,12-24,0.3087708285767068,1.2800973227541437,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,-0.010928145778062427,1.1087649386281093,-0.9838073634625305,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
2.271039016322759,0.06430268518835193,-0.019884705500347457,-0.07809037581666006,24-48,0.3087708285767068,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,1.107894898210063,-0.044312375451710455,0.03595057147974805,0.5711787862044767,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False
-0.440327089412664,-0.46536881140368175,0.3690284819236528,-0.32363325951823735,12-24,0.7937555206811073,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,1.107894898210063,-0.3043649264412801,0.3723130358043428,-0.2063142886290269,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
-0.440327089412664,-1.0357842692720256,-0.6664113290385358,-0.8601613358267236,0-12,-1.146183247736495,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,-0.9026126951352695,-0.8698875948481274,-0.5695026091613913,-0.9838073634625305,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.440327089412664,0.5532302205040753,-0.6597632403646212,-0.05047204050138074,24-48,-1.146183247736495,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,-0.9026126951352695,-0.09513942353950029,-0.4239690670224622,-0.9838073634625305,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.440327089412664,-1.1172721918246462,0.5103003662443366,-0.8375063594938228,0-12,-0.1762138635276938,1.2800973227541437,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,-0.8312484401332567,0.16660839750258258,-0.2063142886290269,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.440327089412664,1.3273654847539706,1.5025276008260804,2.142119364180882,48+,1.7637249048899086,1.2800973227541437,1.1383270367970848,1.1275273076326642,1.107894898210063,2.149155159402068,1.6084774934709758,1.3486718610379804,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
-0.440327089412664,-1.2395040756535771,0.19617817640187488,-0.950362113066482,0-12,-1.146183247736495,-0.7811906034210655,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,-0.9457748947081334,-0.5249167184878383,-0.9838073634625305,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.440327089412664,1.3273654847539706,0.25434895229862703,1.0458567508996333,48+,1.2787402127855079,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,1.107894898210063,1.0713435380269754,0.37459726353201495,1.3486718610379804,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
2.271039016322759,-0.3431369275747509,0.95572230739661,-0.008493053197086256,12-24,0.3087708285767068,1.2800973227541437,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,-0.01675713826076284,1.0316811911015946,-0.9838073634625305,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.440327089412664,0.4309983366751445,0.34576017156495187,0.4038186923124078,24-48,-0.6611985556320944,-0.7811906034210655,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,0.41971075339841635,0.4461283513953064,-0.2063142886290269,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.440327089412664,-0.5876006952326126,0.6133457406900117,-0.2965443491610783,12-24,1.2787402127855079,1.2800973227541437,-0.8784821652077276,-0.8868964797842297,-0.9026126951352695,-0.3464926448389791,0.8427528725578209,1.3486718610379804,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False
-0.440327089412664,0.2680224915699033,-1.3145999747452028,-0.5892281135086236,24-48,-1.6311679398408956,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,1.107894898210063,-0.5733596818077198,-1.1598389196721708,-0.9838073634625305,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
-0.440327089412664,-0.42462485012737144,0.46708778986389177,-0.3013532925306717,12-24,-0.1762138635276938,-0.7811906034210655,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,-0.24218900662580833,0.34389512704679853,-0.2063142886290269,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.440327089412664,-1.2802480369298874,0.4920181223910713,-0.9722450113354573,0-12,-0.6611985556320944,-0.7811906034210655,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,-0.9730651776953221,-0.6319774789413315,-0.9838073634625305,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.440327089412664,-0.3023929662984406,-1.4625199477398012,-0.8043290621182795,24-48,-1.146183247736495,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,-0.9026126951352695,-0.778588792136133,-1.3562762971113926,-0.9838073634625305,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.440327089412664,-0.13941712119319946,0.08814673545076371,-0.21274079016527464,24-48,0.7937555206811073,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,-0.9026126951352695,-0.1444429849556753,0.031253007500665814,1.3486718610379804,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.440327089412664,-0.13941712119319946,0.20615030941274656,-0.0896494874022883,24-48,0.3087708285767068,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,1.107894898210063,-0.09898125949400756,0.33604843777132504,-0.9838073634625305,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False
-0.440327089412664,-1.2802480369298874,-1.477478147256109,-0.9983853686426506,0-12,-1.146183247736495,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,1.107894898210063,-0.9992294053165345,-1.6028984060131897,-0.9838073634625305,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.440327089412664,1.6125732136881425,0.3175057947008148,1.3033116961589186,48+,1.2787402127855079,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,1.107894898210063,1.3557056372114435,0.41498517150965913,2.126164935871484,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False
2.271039016322759,0.9199258719908678,-0.49023697917980086,0.2030122175720019,48+,-0.1762138635276938,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,1.107894898210063,0.20737203860246708,-0.330781303463615,-0.2063142886290269,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
-0.440327089412664,0.6347181430566958,1.0670777926846788,0.9662665321955373,24-48,1.2787402127855079,1.2800973227541437,1.1383270367970848,1.1275273076326642,1.107894898210063,1.0457092188132815,1.0557009705439464,1.3486718610379804,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False
-0.440327089412664,1.5310852911355222,0.9972728616085759,2.0187633489388355,48+,2.248709596994309,1.2800973227541437,1.1383270367970848,-0.8868964797842297,1.107894898210063,1.9221777248484277,1.229776525509883,2.126164935871484,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.440327089412664,-0.9950403079957154,0.5086383440758576,-0.7076648885148017,0-12,-0.6611985556320944,1.2800973227541437,1.1383270367970848,1.1275273076326642,-0.9026126951352695,-0.7252446791126315,0.5373153843789636,-0.9838073634625305,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2.271039016322759,-0.9135523854430948,0.48038396721172105,-0.6572592206270914,0-12,-0.6611985556320944,-0.7811906034210655,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,-0.6582554245955357,0.42795384382296037,-0.9838073634625305,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.440327089412664,1.2866215234776603,1.3579316721684396,2.0381976567765046,48+,1.2787402127855079,1.2800973227541437,1.1383270367970848,1.1275273076326642,1.107894898210063,1.9776414715020023,1.5442467668670932,0.5711787862044767,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False
-0.440327089412664,-0.22090504374582004,-0.33400689534280925,-0.3410381050164446,24-48,-0.1762138635276938,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,-0.9026126951352695,-0.3554348492158492,-0.16858073990848202,0.5711787862044767,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.440327089412664,0.6347181430566958,0.6199938293639263,0.707907152632796,24-48,1.7637249048899086,1.2800973227541437,1.1383270367970848,-0.8868964797842297,1.107894898210063,0.7606184955684756,0.6640217869439946,1.3486718610379804,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
-0.440327089412664,0.512486259227765,-1.2929936865549807,-0.47061486351640547,24-48,-0.6611985556320944,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,1.107894898210063,-0.49354222792528696,-1.069577650218187,-0.9838073634625305,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
-0.440327089412664,-0.8320644628904743,0.7230392038096014,-0.5366606270419217,0-12,-0.1762138635276938,1.2800973227541437,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,-0.5495800420203395,0.7533417016519465,-0.9838073634625305,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.440327089412664,1.5718292524118322,-1.3411923294408608,-0.24382244708159134,48+,-0.6611985556320944,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,1.107894898210063,-0.24163701870131007,-1.1485957190633216,-0.9838073634625305,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
-0.440327089412664,-1.2802480369298874,0.18953008772796023,-0.97625981726787,0-12,-1.146183247736495,-0.7811906034210655,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,-0.9770836497856686,-0.781097823858697,-0.9838073634625305,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.440327089412664,1.5310852911355222,-1.4874502802669807,-0.407238284154746,48+,-1.146183247736495,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,1.107894898210063,-0.38844372710083874,-1.3084774680874236,-0.9838073634625305,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
2.271039016322759,-0.13941712119319946,-0.2076932105384332,-0.24898434042326498,24-48,0.3087708285767068,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,-0.9026126951352695,-0.258417451606054,-0.05849231363458375,0.5711787862044767,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.440327089412664,1.0421577558197987,0.8892414206574647,1.4243073584626784,48+,0.3087708285767068,1.2800973227541437,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,1.3365847755068274,1.1252762186889167,0.5711787862044767,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
-0.440327089412664,-1.1172721918246462,-0.01489863899491184,-0.8517787739898177,0-12,0.3087708285767068,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,-0.9026126951352695,-0.86613407696154,-0.01009648008264753,0.5711787862044767,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
-0.440327089412664,-1.076528230548336,-1.4675060142452372,-0.959141743621978,0-12,-1.146183247736495,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,-0.9026126951352695,-0.9535027256511075,-1.424632875943215,-0.9838073634625305,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.440327089412664,1.5718292524118322,-0.16946670066342445,0.8114979694383486,48+,0.7937555206811073,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,1.107894898210063,0.8635532037288908,-0.05978050220636692,1.3486718610379804,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
-0.440327089412664,1.4495973685829016,-0.6647493068700573,0.3089854466890964,48+,-0.1762138635276938,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,1.107894898210063,0.33704504182557293,-0.5191931951361762,0.5711787862044767,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-0.440327089412664,-1.2802480369298874,0.1928541320649173,-0.9762156985213601,0-12,-1.146183247736495,-0.7811906034210655,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,-0.9770394907517088,-0.7794591387497151,-0.9838073634625305,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.440327089412664,0.7162060656093164,0.35573230457582355,0.7686807259503637,48+,0.7937555206811073,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,1.107894898210063,0.6587877632570562,0.6505667330219448,0.5711787862044767,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False
-0.440327089412664,0.2680224915699033,-0.1827628780112537,-0.032714245031093284,24-48,-0.1762138635276938,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,1.107894898210063,0.013050209662137399,-0.12632022143719845,-0.2063142886290269,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
-0.440327089412664,1.368109446030281,1.3579316721684396,2.012344071321626,48+,1.2787402127855079,1.2800973227541437,1.1383270367970848,1.1275273076326642,1.107894898210063,2.07094951025917,1.4116829738395826,1.3486718610379804,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
-0.440327089412664,1.4088534073065913,-0.1578325454840742,0.7547612614264491,48+,0.3087708285767068,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,1.107894898210063,0.7684567240963491,-0.011373690535236241,1.3486718610379804,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.440327089412664,1.368109446030281,0.7014329156193795,1.4612126899183195,48+,1.7637249048899086,1.2800973227541437,1.1383270367970848,-0.8868964797842297,1.107894898210063,1.4953365025924965,0.8006246340961908,2.126164935871484,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
-0.440327089412664,-0.9542963467194051,0.5235965435921655,-0.7188710501283495,0-12,-0.1762138635276938,1.2800973227541437,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,-0.6880848520354159,0.20670155983567634,0.5711787862044767,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2.271039016322759,0.2680224915699033,1.025527238472713,0.6510822071278763,24-48,0.3087708285767068,1.2800973227541437,1.1383270367970848,1.1275273076326642,-0.9026126951352695,0.6390707545939823,1.143578803768433,-0.9838073634625305,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
-0.440327089412664,-0.8320644628904743,-0.5118432673700231,-0.7375112205288376,0-12,-0.6611985556320944,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,-0.9026126951352695,-0.7464410154133606,-0.3943681381389358,-0.2063142886290269,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.440327089412664,-0.6283446565089229,-1.5173666792995961,-0.8558376986687406,12-24,-1.146183247736495,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,1.107894898210063,-0.8644560336710656,-1.3110303804911665,-0.9838073634625305,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
2.271039016322759,-0.26164900502213034,-1.5123806127941604,-0.7849168136538659,24-48,-1.146183247736495,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,1.107894898210063,-0.7866257363168261,-1.3243522835067798,-0.9838073634625305,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
-0.440327089412664,-0.8320644628904743,0.31085770602690066,-0.6802671469320725,0-12,0.7937555206811073,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,-0.9026126951352695,-0.6152886845525994,-0.06726137984598247,0.5711787862044767,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
2.271039016322759,-0.6690886177852331,-0.3556131835330314,-0.6151478770832668,12-24,-0.1762138635276938,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,-0.9026126951352695,-0.6259751707708838,-0.22249898817923114,-0.2063142886290269,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.440327089412664,0.9606698332671781,1.1800953001412255,1.4696614298749904,48+,0.7937555206811073,1.2800973227541437,1.1383270367970848,1.1275273076326642,1.107894898210063,1.472108850729614,1.2918100901420215,-0.2063142886290269,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False
-0.440327089412664,0.7162060656093164,0.8277466004237555,0.89172790996684,48+,0.3087708285767068,1.2800973227541437,1.1383270367970848,1.1275273076326642,1.107894898210063,0.9723169043720069,0.8297939004317844,0.5711787862044767,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
-0.440327089412664,1.2866215234776603,0.03330000389096862,0.7873870744706168,48+,0.3087708285767068,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,1.107894898210063,0.8514094693899315,0.11475871995171474,0.5711787862044767,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
-0.440327089412664,-0.791320501614164,0.2975615286790714,-0.5853015450692308,12-24,-0.6611985556320944,-0.7811906034210655,1.1383270367970848,1.1275273076326642,-0.9026126951352695,-0.5848410306372814,0.30312647360563366,-0.2063142886290269,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.440327089412664,-1.076528230548336,-1.499084435446331,-0.9581049530789923,0-12,-1.146183247736495,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,-0.9026126951352695,-0.9560197905868192,-1.413630275925764,-0.9838073634625305,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.440327089412664,-1.2802480369298874,-1.5290008344789465,-0.999069209213556,0-12,-1.146183247736495,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,1.107894898210063,-0.9999138703429121,-1.6282980252024113,-0.9838073634625305,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.440327089412664,1.4903413298592119,0.5551749647932596,1.4426607570108514,48+,1.7637249048899086,1.2800973227541437,1.1383270367970848,-0.8868964797842297,1.107894898210063,1.475067506004924,0.6636371975816824,2.126164935871484,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False
-0.440327089412664,-0.7098325790615434,-1.4891123024354593,-0.8802794842352978,12-24,-1.146183247736495,-0.7811906034210655,-0.8784821652077276,-0.8868964797842297,-0.9026126951352695,-0.8757386668478078,-1.3463417686381893,-0.9838073634625305,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
-0.440327089412664,-0.7098325790615434,0.6814886495976356,-0.4691810042548295,12-24,-0.1762138635276938,1.2800973227541437,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,-0.44320092921105547,0.562316712048641,-0.2063142886290269,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
-0.440327089412664,-0.7505765403378537,-0.1894109666851681,-0.6663918011546678,12-24,-0.1762138635276938,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,1.107894898210063,-0.6428439217435472,-0.24776044372200925,-0.2063142886290269,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
-0.440327089412664,1.4903413298592119,1.3363253839782172,2.2123122898783416,48+,1.2787402127855079,1.2800973227541437,-0.8784821652077276,1.1275273076326642,1.107894898210063,2.1911062416639275,1.4804046754728732,0.5711787862044767,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
-0.440327089412664,-0.5876006952326126,0.5717951864780458,-0.3784728614302058,12-24,1.2787402127855079,1.2800973227541437,1.1383270367970848,-0.8868964797842297,1.107894898210063,-0.3564284274799459,0.5224330570441735,0.5711787862044767,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
2.271039016322759,-0.46536881140368175,0.14299346701055832,-0.35672231940076055,12-24,-1.146183247736495,-0.7811906034210655,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,-0.3674240269359491,0.26058450564647656,-0.9838073634625305,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.440327089412664,-0.3023929662984406,0.6582203392389346,-0.08614204705474071,24-48,-0.1762138635276938,1.2800973227541437,-0.8784821652077276,1.1275273076326642,-0.9026126951352695,-0.07425220047649032,0.6956725910858482,-0.9838073634625305,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
-0.440327089412664,1.0014137945434884,0.325815905543208,0.9201624420925549,48+,1.2787402127855079,-0.7811906034210655,1.1383270367970848,-0.8868964797842297,1.107894898210063,0.8695146733134709,0.532364797373476,1.3486718610379804,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
